quarter_hour,spatial_location,traffic_volume
287,16,0.182568893
287,17,0.176492293
287,18,0.182830453
287,19,0.220028024
287,20,0.216296123
287,21,0.266156002
287,22,0.229766464
287,23,0.176772536
287,24,0.123260159
287,25,0.50947688
287,26,0.365245213
287,27,0.221191032
287,28,0.248042971
287,29,0.800135451
287,30,0.2086922
287,31,0.161261093
287,32,0.041363849
287,33,0.132671649
287,34,0.191013545
287,35,0.787454461
288,0,0.423862681
288,1,0.641489958
288,2,0.351335824
288,3,0.388056983
288,4,0.271816908
288,5,0.227809435
288,6,0.254437179
288,7,0.281064923
288,8,0.613615133
288,9,0.76836525
288,10,0.664072863
288,11,0.496940682
288,12,0.610317609
288,13,0.64117702
288,14,0.771223727
288,15,0.251191032
288,16,0.194301728
288,17,0.202839794
288,18,0.190887436
288,19,0.245829052
288,20,0.232209248
288,21,0.28823447
288,22,0.25372256
288,23,0.201433909
288,24,0.130672583
288,25,0.578318543
288,26,0.37483419
288,27,0.244553947
288,28,0.227790752
288,29,0.745198505
288,30,0.205628211
288,31,0.201186362
288,32,0.047431107
288,33,0.136085941
288,34,0.201186362
288,35,0.749897244
289,0,0.386758524
289,1,0.674932275
289,2,0.374801495
289,3,0.367659972
289,4,0.316324148
289,5,0.277856142
289,6,0.292526857
289,7,0.323386268
289,8,0.670233536
289,9,0.696912658
289,10,0.634147595
289,11,0.486688463
289,12,0.619645026
289,13,0.778930406
289,14,0.781606726
289,15,0.263554414
289,16,0.197977581
289,17,0.213993461
289,18,0.202382064
289,19,0.269906586
289,20,0.251209715
289,21,0.334086875
289,22,0.304890238
289,23,0.24078468
289,24,0.157617936
289,25,0.709402149
289,26,0.368136385
289,27,0.262190565
289,28,0.254675385
289,29,0.801195703
289,30,0.268127043
289,31,0.235273237
289,32,0.06620738
289,33,0.179135918
289,34,0.258005605
289,35,0.803956095
290,0,0.38490425
290,1,0.62098085
290,2,0.382452125
290,3,0.422139187
290,4,0.366244745
290,5,0.30431574
290,6,0.339556282
290,7,0.360565156
290,8,0.666431574
290,9,0.663629145
290,10,0.620976179
290,11,0.492797758
290,12,0.611695469
290,13,0.702349369
290,14,0.788575432
290,15,0.275333956
290,16,0.221662774
290,17,0.242377394
290,18,0.23634283
290,19,0.300312938
290,20,0.292321345
290,21,0.344273704
290,22,0.377010743
290,23,0.305315273
290,24,0.1919617
290,25,0.828841663
290,26,0.356202709
290,27,0.273302195
290,28,0.236085941
290,29,0.802718356
290,30,0.282989257
290,31,0.268500701
290,32,0.077295656
290,33,0.194778141
290,34,0.271340495
290,35,0.814269033
291,0,0.361424568
291,1,0.64640822
291,2,0.353895376
291,3,0.346057917
291,4,0.359640355
291,5,0.335586175
291,6,0.384460532
291,7,0.374465203
291,8,0.59156936
291,9,0.619341429
291,10,0.578902382
291,11,0.432517515
291,12,0.591401214
291,13,0.645581504
291,14,0.734848202
291,15,0.255693601
291,16,0.278127043
291,17,0.28614199
291,18,0.295277908
291,19,0.335922466
291,20,0.33568893
291,21,0.367314339
291,22,0.356464269
291,23,0.322382064
291,24,0.200593181
291,25,0.878010276
291,26,0.332083139
291,27,0.241583372
291,28,0.255632882
291,29,0.72659972
291,30,0.312830453
291,31,0.300228865
291,32,0.084110229
291,33,0.203260159
291,34,0.305404017
291,35,0.745413358
292,0,0.371148996
292,1,0.66967305
292,2,0.335399346
292,3,0.311625409
292,4,0.444147595
292,5,0.346198038
292,6,0.41908454
292,7,0.393890705
292,8,0.623386268
292,9,0.667940215
292,10,0.614680056
292,11,0.503157403
292,12,0.607006072
292,13,0.696903316
292,14,0.70574965
292,15,0.311092947
292,16,0.289322746
292,17,0.29908454
292,18,0.30352639
292,19,0.37255021
292,20,0.354824848
292,21,0.405861747
292,22,0.344451191
292,23,0.31333022
292,24,0.192853807
292,25,0.843675852
292,26,0.336964035
292,27,0.258117702
292,28,0.243021952
292,29,0.763587109
292,30,0.331209715
292,31,0.293563755
292,32,0.085333956
292,33,0.203306866
292,34,0.314269033
292,35,0.752835124
293,0,0.368304531
293,1,0.627202242
293,2,0.332573564
293,3,0.371877627
293,4,0.457687996
293,5,0.423811303
293,6,0.493503036
293,7,0.41333489
293,8,0.680275572
293,9,0.680714619
293,10,0.63306866
293,11,0.507800093
293,12,0.607496497
293,13,0.771036899
293,14,0.731088277
293,15,0.288785614
293,16,0.314549276
293,17,0.30895376
293,18,0.322797758
293,19,0.413260159
293,20,0.373306866
293,21,0.440663241
293,22,0.34699673
293,23,0.331517982
293,24,0.196324148
293,25,0.889336759
293,26,0.387958898
293,27,0.261223727
293,28,0.261550677
293,29,0.659953293
293,30,0.368159738
293,31,0.339308734
293,32,0.090607193
293,33,0.247566558
293,34,0.35647361
293,35,0.671658104
294,0,0.393418963
294,1,0.556739841
294,2,0.301985054
294,3,0.419276039
294,4,0.438407286
294,5,0.457127511
294,6,0.512610929
294,7,0.405016348
294,8,0.703811303
294,9,0.718192433
294,10,0.643615133
294,11,0.500868753
294,12,0.594329752
294,13,0.7747688
294,14,0.771275105
294,15,0.299042504
294,16,0.337622606
294,17,0.341686128
294,18,0.343741242
294,19,0.463834657
294,20,0.416263428
294,21,0.457501168
294,22,0.346132648
294,23,0.327337693
294,24,0.22659972
294,25,0.898122373
294,26,0.393348902
294,27,0.263437646
294,28,0.24404951
294,29,0.64986922
294,30,0.401480617
294,31,0.360789351
294,32,0.101583372
294,33,0.2658851
294,34,0.36300327
294,35,0.645730967
295,0,0.36444652
295,1,0.606791219
295,2,0.2660766
295,3,0.37333489
295,4,0.45340028
295,5,0.438916394
295,6,0.526165343
295,7,0.422536198
295,8,0.68483886
295,9,0.686557683
295,10,0.656496964
295,11,0.489140589
295,12,0.655917795
295,13,0.792666978
295,14,0.776936011
295,15,0.256314806
295,16,0.33562354
295,17,0.343680523
295,18,0.361882298
295,19,0.450499766
295,20,0.418687529
295,21,0.459341429
295,22,0.32646894
295,23,0.317272303
295,24,0.185049043
295,25,0.861858944
295,26,0.409663709
295,27,0.208206446
295,28,0.255600187
295,29,0.709570294
295,30,0.394348435
295,31,0.352620271
295,32,0.10516581
295,33,0.249855208
295,34,0.384997665
295,35,0.699906586
296,0,0.370116768
296,1,0.678790285
296,2,0.336165343
296,3,0.431359178
296,4,0.439089211
296,5,0.431854274
296,6,0.501560019
296,7,0.430336291
296,8,0.691840262
296,9,0.694170948
296,10,0.616543671
296,11,0.501751518
296,12,0.624759458
296,13,0.793432975
296,14,0.785175152
296,15,0.258257823
296,16,0.331527324
296,17,0.33725362
296,18,0.351349837
296,19,0.455044372
296,20,0.424946287
296,21,0.464142924
296,22,0.328640822
296,23,0.334040168
296,24,0.194843531
296,25,0.924974311
296,26,0.404236338
296,27,0.212073797
296,28,0.236707146
296,29,0.696753853
296,30,0.378790285
296,31,0.337669313
296,32,0.093246147
296,33,0.226104624
296,34,0.340770668
296,35,0.683461
297,0,0.368986455
297,1,0.684960299
297,2,0.338407286
297,3,0.448855675
297,4,0.452171882
297,5,0.418855675
297,6,0.46353106
297,7,0.439495563
297,8,0.694306399
297,9,0.694100887
297,10,0.636095283
297,11,0.497571228
297,12,0.605245213
297,13,0.793568426
297,14,0.787127511
297,15,0.260873424
297,16,0.343881364
297,17,0.350938814
297,18,0.351966371
297,19,0.457020084
297,20,0.435530126
297,21,0.472606259
297,22,0.325077067
297,23,0.340943484
297,24,0.19418496
297,25,0.950565156
297,26,0.379037833
297,27,0.208972443
297,28,0.199248015
297,29,0.656282111
297,30,0.351508641
297,31,0.326982718
297,32,0.092340028
297,33,0.231480617
297,34,0.340943484
297,35,0.713260159
298,0,0.360957496
298,1,0.694287716
298,2,0.328285848
298,3,0.447304998
298,4,0.482536198
298,5,0.384082205
298,6,0.461994395
298,7,0.46542737
298,8,0.692494162
298,9,0.690406352
298,10,0.623755255
298,11,0.498225128
298,12,0.601008874
298,13,0.797225596
298,14,0.785175152
298,15,0.258706212
298,16,0.337547875
298,17,0.336693134
298,18,0.352041102
298,19,0.467673984
298,20,0.428094348
298,21,0.479126576
298,22,0.405478748
298,23,0.337641289
298,24,0.211092947
298,25,0.941620738
298,26,0.359920598
298,27,0.208827651
298,28,0.216174685
298,29,0.665245213
298,30,0.366898645
298,31,0.333703877
298,32,0.09555348
298,33,0.242344699
298,34,0.334609995
298,35,0.657800093
299,0,0.378397945
299,1,0.629285381
299,2,0.239028491
299,3,0.41509575
299,4,0.469248015
299,5,0.372568893
299,6,0.415053713
299,7,0.401050911
299,8,0.681999066
299,9,0.656828585
299,10,0.610476413
299,11,0.476543671
299,12,0.587062121
299,13,0.769635684
299,14,0.763914059
299,15,0.206440915
299,16,0.308449323
299,17,0.313914059
299,18,0.318468006
299,19,0.402638954
299,20,0.374609995
299,21,0.408131714
299,22,0.303573097
299,23,0.320770668
299,24,0.165077067
299,25,0.865133115
299,26,0.384497898
299,27,0.196660439
299,28,0.210532461
299,29,0.673629145
299,30,0.331134984
299,31,0.30634283
299,32,0.087001401
299,33,0.222087809
299,34,0.318085007
299,35,0.666753853
300,0,0.380439047
300,1,0.626791219
300,2,0.250397011
300,3,0.414880897
300,4,0.542517515
300,5,0.356450257
300,6,0.392807099
300,7,0.410495096
300,8,0.671312471
300,9,0.654035497
300,10,0.624796824
300,11,0.485151798
300,12,0.586884633
300,13,0.761611397
300,14,0.764521252
300,15,0.206020551
300,16,0.314170948
300,17,0.312713685
300,18,0.310270901
300,19,0.413213452
300,20,0.391709482
300,21,0.422400747
300,22,0.315632882
300,23,0.315969173
300,24,0.165203176
300,25,0.854399813
300,26,0.38405418
300,27,0.204866885
300,28,0.208267165
300,29,0.656006539
300,30,0.352213919
300,31,0.318000934
300,32,0.088514713
300,33,0.211653433
300,34,0.309570294
300,35,0.654432508
301,0,0.380527791
301,1,0.618729566
301,2,0.255651565
301,3,0.416884633
301,4,0.540415694
301,5,0.360971509
301,6,0.428379262
301,7,0.415768333
301,8,0.671676787
301,9,0.649813171
301,10,0.617197571
301,11,0.490709949
301,12,0.596109295
301,13,0.777930873
301,14,0.762326016
301,15,0.212610929
301,16,0.308411957
301,17,0.328155068
301,18,0.321578702
301,19,0.424978982
301,20,0.394544605
301,21,0.420485754
301,22,0.304026156
301,23,0.290093414
301,24,0.163886035
301,25,0.851237739
301,26,0.384329752
301,27,0.222802429
301,28,0.219416161
301,29,0.629248015
301,30,0.355007006
301,31,0.317996263
301,32,0.090028024
301,33,0.214661373
301,34,0.3173844
301,35,0.640448389
302,0,0.368407286
302,1,0.600042036
302,2,0.257510509
302,3,0.41281177
302,4,0.540565156
302,5,0.360602522
302,6,0.42895376
302,7,0.411644092
302,8,0.671910322
302,9,0.653512377
302,10,0.617361046
302,11,0.485586175
302,12,0.591994395
302,13,0.772545539
302,14,0.764521252
302,15,0.215315273
302,16,0.313035965
302,17,0.319929939
302,18,0.325931808
302,19,0.420803363
302,20,0.397146193
302,21,0.421158337
302,22,0.314913592
302,23,0.303246147
302,24,0.164474545
302,25,0.847295656
302,26,0.386618403
302,27,0.24418496
302,28,0.212919197
302,29,0.611994395
302,30,0.360453059
302,31,0.316786548
302,32,0.090322279
302,33,0.223054647
302,34,0.322190565
302,35,0.602438113
303,0,0.343362915
303,1,0.582321345
303,2,0.261032228
303,3,0.372704344
303,4,0.522919197
303,5,0.346370855
303,6,0.393666511
303,7,0.359579636
303,8,0.592115834
303,9,0.586781878
303,10,0.541349837
303,11,0.482886502
303,12,0.536282111
303,13,0.715081738
303,14,0.673745913
303,15,0.202592247
303,16,0.349495563
303,17,0.358785614
303,18,0.372190565
303,19,0.448117702
303,20,0.449266698
303,21,0.443755255
303,22,0.238939748
303,23,0.237571228
303,24,0.153250817
303,25,0.66268099
303,26,0.379785147
303,27,0.280555815
303,28,0.208949089
303,29,0.58575432
303,30,0.343904717
303,31,0.320672583
303,32,0.092652966
303,33,0.217020084
303,34,0.327566558
303,35,0.591036899
304,0,0.344712751
304,1,0.535931808
304,2,0.262036432
304,3,0.371326483
304,4,0.52496964
304,5,0.348790285
304,6,0.385997198
304,7,0.373965437
304,8,0.612816441
304,9,0.578799626
304,10,0.539766464
304,11,0.447762728
304,12,0.539850537
304,13,0.695259225
304,14,0.667814106
304,15,0.198939748
304,16,0.370808034
304,17,0.358425969
304,18,0.377398412
304,19,0.461163008
304,20,0.445151798
304,21,0.460252219
304,22,0.222087809
304,23,0.231205044
304,24,0.143026623
304,25,0.663605792
304,26,0.36483419
304,27,0.305105091
304,28,0.200294255
304,29,0.579252686
304,30,0.347762728
304,31,0.332148529
304,32,0.097174218
304,33,0.217561887
304,34,0.330943484
304,35,0.585576833
305,0,0.350046707
305,1,0.513741242
305,2,0.262610929
305,3,0.366506305
305,4,0.52653433
305,5,0.337879496
305,6,0.382587576
305,7,0.372797758
305,8,0.592452125
305,9,0.586781878
305,10,0.534208314
305,11,0.435455395
305,12,0.531672116
305,13,0.666249416
305,14,0.663171415
305,15,0.199588977
305,16,0.357015413
305,17,0.358482018
305,18,0.374525922
305,19,0.469761794
305,20,0.447706679
305,21,0.459892574
305,22,0.206090612
305,23,0.219397478
305,24,0.114885567
305,25,0.644978982
305,26,0.378528725
305,27,0.281980383
305,28,0.189813171
305,29,0.554432508
305,30,0.352279309
305,31,0.322312004
305,32,0.099276039
305,33,0.21398879
305,34,0.333820645
305,35,0.557856142
306,0,0.351891639
306,1,0.473129379
306,2,0.253250817
306,3,0.353549743
306,4,0.465679589
306,5,0.336637085
306,6,0.382867819
306,7,0.36764596
306,8,0.586048575
306,9,0.58444652
306,10,0.535282578
306,11,0.422536198
306,12,0.538341896
306,13,0.685310603
306,14,0.679617001
306,15,0.201078935
306,16,0.352844465
306,17,0.35529192
306,18,0.37411957
306,19,0.442592247
306,20,0.447421766
306,21,0.46686595
306,22,0.203432975
306,23,0.213633816
306,24,0.104815507
306,25,0.610892106
306,26,0.37777674
306,27,0.27391873
306,28,0.181312471
306,29,0.544764129
306,30,0.35391873
306,31,0.334091546
306,32,0.099112564
306,33,0.214437179
306,34,0.323736572
306,35,0.559836525
307,0,0.32418029
307,1,0.474978982
307,2,0.236422233
307,3,0.382013078
307,4,0.471447922
307,5,0.378865016
307,6,0.389187296
307,7,0.360485754
307,8,0.518056983
307,9,0.524581971
307,10,0.467454461
307,11,0.389617001
307,12,0.467930873
307,13,0.670826716
307,14,0.672363382
307,15,0.177304998
307,16,0.363773937
307,17,0.377281644
307,18,0.382526857
307,19,0.51536198
307,20,0.455123774
307,21,0.502307333
307,22,0.175184493
307,23,0.20431107
307,24,0.092307333
307,25,0.551536665
307,26,0.369056516
307,27,0.323956095
307,28,0.162984587
307,29,0.462078468
307,30,0.385277908
307,31,0.338851004
307,32,0.097716021
307,33,0.235221859
307,34,0.351914993
307,35,0.477846801
308,0,0.317725362
308,1,0.460074731
308,2,0.234437179
308,3,0.367949556
308,4,0.47771135
308,5,0.391914993
308,6,0.408028958
308,7,0.330892106
308,8,0.540765997
308,9,0.53078468
308,10,0.478841663
308,11,0.430742644
308,12,0.473446987
308,13,0.5693461
308,14,0.672545539
308,15,0.181489958
308,16,0.365763662
308,17,0.385212518
308,18,0.380294255
308,19,0.50352639
308,20,0.455203176
308,21,0.503895376
308,22,0.175660906
308,23,0.19568893
308,24,0.080397011
308,25,0.534367118
308,26,0.367094816
308,27,0.322363382
308,28,0.162512844
308,29,0.448855675
308,30,0.389943951
308,31,0.339766464
308,32,0.105455395
308,33,0.23686595
308,34,0.357524521
308,35,0.467496497
309,0,0.323092013
309,1,0.425077067
309,2,0.241597384
309,3,0.354820177
309,4,0.476968706
309,5,0.385576833
309,6,0.401457263
309,7,0.327174218
309,8,0.580551144
309,9,0.591060252
309,10,0.514922933
309,11,0.423778608
309,12,0.523376927
309,13,0.552227931
309,14,0.663605792
309,15,0.147365717
309,16,0.3693461
309,17,0.387697338
309,18,0.375674918
309,19,0.502891172
309,20,0.455119103
309,21,0.472821112
309,22,0.185787015
309,23,0.197248949
309,24,0.083582438
309,25,0.52686128
309,26,0.364124241
309,27,0.348766931
309,28,0.162582905
309,29,0.451167679
309,30,0.386216721
309,31,0.345091079
309,32,0.105221859
309,33,0.239532929
309,34,0.358598786
309,35,0.450429706
310,0,0.328986455
310,1,0.413344232
310,2,0.242101822
310,3,0.313110696
310,4,0.403610462
310,5,0.380751985
310,6,0.401966371
310,7,0.340892106
310,8,0.52150397
310,9,0.549715086
310,10,0.507519851
310,11,0.400242877
310,12,0.520756656
310,13,0.613834657
310,14,0.666739841
310,15,0.143703877
310,16,0.377874825
310,17,0.380056049
310,18,0.38489958
310,19,0.501597384
310,20,0.45503503
310,21,0.493699206
310,22,0.192316674
310,23,0.190868753
310,24,0.079537599
310,25,0.525207847
310,26,0.359378795
310,27,0.32686595
310,28,0.151508641
310,29,0.444226997
310,30,0.38294255
310,31,0.347104157
310,32,0.109201308
310,33,0.228743578
310,34,0.356366184
310,35,0.444647361
311,0,0.325548809
311,1,0.431410556
311,2,0.241924334
311,3,0.317403083
311,4,0.470116768
311,5,0.400102756
311,6,0.459859879
311,7,0.360312938
311,8,0.554950957
311,9,0.558379262
311,10,0.504553947
311,11,0.388794956
311,12,0.514012144
311,13,0.622821112
311,14,0.66045773
311,15,0.165763662
311,16,0.382559552
311,17,0.395866418
311,18,0.373250817
311,19,0.45901915
311,20,0.456870621
311,21,0.465773003
311,22,0.198678188
311,23,0.220186829
311,24,0.086721158
311,25,0.532923867
311,26,0.348383933
311,27,0.241952359
311,28,0.142937879
311,29,0.444936945
311,30,0.391975712
311,31,0.376426903
311,32,0.099990659
311,33,0.258865016
311,34,0.367748716
311,35,0.461985054
312,0,0.325801028
312,1,0.42973844
312,2,0.234264362
312,3,0.316940682
312,4,0.498911723
312,5,0.397650631
312,6,0.457870154
312,7,0.348313872
312,8,0.561396544
312,9,0.561592714
312,10,0.502662307
312,11,0.408075666
312,12,0.500032695
312,13,0.54496497
312,14,0.670350304
312,15,0.148566091
312,16,0.391261093
312,17,0.395852405
312,18,0.373517048
312,19,0.482666978
312,20,0.471228398
312,21,0.462237272
312,22,0.190948155
312,23,0.213110696
312,24,0.087762728
312,25,0.524427837
312,26,0.351821579
312,27,0.252494162
312,28,0.139504904
312,29,0.419752452
312,30,0.389682391
312,31,0.385147128
312,32,0.104862214
312,33,0.26071929
312,34,0.390705278
312,35,0.432050444
313,0,0.320336291
313,1,0.426786548
313,2,0.244063522
313,3,0.313442317
313,4,0.498907053
313,5,0.399859879
313,6,0.463288183
313,7,0.346445586
313,8,0.56359178
313,9,0.570667912
313,10,0.504058851
313,11,0.41117702
313,12,0.508995796
313,13,0.549173284
313,14,0.674156936
313,15,0.152755722
313,16,0.378650163
313,17,0.414647361
313,18,0.383035965
313,19,0.482255955
313,20,0.467216254
313,21,0.482391406
313,22,0.179715086
313,23,0.208715553
313,24,0.084521252
313,25,0.54640822
313,26,0.355642223
313,27,0.247071462
313,28,0.143423634
313,29,0.415857076
313,30,0.394474545
313,31,0.388005605
313,32,0.111443251
313,33,0.267314339
313,34,0.408902382
313,35,0.425875759
314,0,0.330985521
314,1,0.43699673
314,2,0.250298926
314,3,0.317010743
314,4,0.517258291
314,5,0.389705745
314,6,0.469061186
314,7,0.344259692
314,8,0.487921532
314,9,0.524385801
314,10,0.503367585
314,11,0.430569827
314,12,0.478925736
314,13,0.530411023
314,14,0.661943017
314,15,0.164077534
314,16,0.395773003
314,17,0.406067258
314,18,0.395600187
314,19,0.499640355
314,20,0.475058384
314,21,0.498439981
314,22,0.17085007
314,23,0.206170014
314,24,0.08843064
314,25,0.53659972
314,26,0.348183092
314,27,0.247113498
314,28,0.140420364
314,29,0.428799626
314,30,0.407856142
314,31,0.403886035
314,32,0.123059318
314,33,0.276235404
314,34,0.409971976
314,35,0.425021018
315,0,0.32431107
315,1,0.525207847
315,2,0.252732368
315,3,0.314269033
315,4,0.518701541
315,5,0.401335824
315,6,0.453372256
315,7,0.34699673
315,8,0.558486688
315,9,0.560182158
315,10,0.592125175
315,11,0.440565156
315,12,0.516184026
315,13,0.591275105
315,14,0.660808034
315,15,0.224455862
315,16,0.407916861
315,17,0.403489024
315,18,0.396767865
315,19,0.496646427
315,20,0.427879496
315,21,0.502396077
315,22,0.195931808
315,23,0.204175619
315,24,0.103344232
315,25,0.540742644
315,26,0.337164876
315,27,0.225763662
315,28,0.130364316
